trnOpDate,gateInComingCnt,gateOutGoingCnt,totalPass
2012/2/3,6653,7361,14014
2012/2/4,7405,7970,15375
2012/2/5,7432,7614,15046
2012/2/6,6811,7599,14410
2012/2/7,4960,5755,10715
2012/2/8,4743,6178,10921
2012/2/9,4754,6365,11119
2012/2/10,6666,8443,15109
2012/2/11,7661,8071,15732
2012/2/12,8445,7969,16414
2012/2/13,5703,7206,12909
2012/2/14,5218,6924,12142
2012/2/15,4628,6683,11311
2012/2/16,4656,6435,11091
2012/2/17,6190,8308,14498
2012/2/18,6670,7300,13970
2012/2/19,8222,7809,16031
2012/2/20,5009,6675,11684
2012/2/21,4396,6354,10750
2012/2/22,4824,6620,11444
2012/2/23,4334,6183,10517
2012/2/24,6869,9159,16028
2012/2/25,7269,7805,15074
2012/2/26,6638,7016,13654
2012/2/27,7121,7242,14363
2012/2/28,7418,7117,14535
2012/2/29,5145,6925,12070
2012/3/1,4544,6377,10921
2012/3/2,6364,7429,13793
2012/3/3,6725,7881,14606
2012/3/4,7384,8086,15470
2012/3/5,4963,7078,12041
2012/3/6,4350,6303,10653
2012/3/7,4473,6467,10940
2012/3/8,4602,6401,11003
2012/3/9,7571,9102,16673
2012/3/10,6670,7369,14039
2012/3/11,8234,8856,17090
2012/3/12,4883,6807,11690
2012/3/13,4838,6155,10993
2012/3/14,6486,6007,12493
2012/3/15,7274,6673,13947
2012/3/16,9636,8997,18633
2012/3/17,8367,8168,16535
2012/3/18,8923,8822,17745
2012/3/19,7232,6928,14160
2012/3/20,6254,6246,12500
2012/3/21,4660,6571,11231
2012/3/22,4668,6409,11077
2012/3/23,7748,9080,16828
2012/3/24,6515,7226,13741
2012/3/25,7977,8631,16608
2012/3/26,4996,6915,11911
2012/3/27,4281,6264,10545
2012/3/28,4623,6561,11184
2012/3/29,4938,6807,11745
2012/3/30,7257,9605,16862
2012/3/31,7500,8307,15807
2012/4/1,9163,9683,18846
2012/4/2,5542,7518,13060
2012/4/3,7669,9171,16840
2012/4/4,8786,8090,16876
2012/4/5,5476,5136,10612
2012/4/6,6869,8483,15352
2012/4/7,7012,7725,14737
2012/4/8,8730,9362,18092
2012/4/9,5275,7290,12565
2012/4/10,4810,6759,11569
2012/4/11,5036,6786,11822
2012/4/12,5116,6888,12004
2012/4/13,7354,8930,16284
2012/4/14,7829,8450,16279
2012/4/15,9090,9664,18754
2012/4/16,4437,6525,10962
2012/4/17,4422,6382,10804
2012/4/18,4921,6945,11866
2012/4/19,4747,6548,11295
2012/4/20,7731,9413,17144
2012/4/21,7357,8149,15506
2012/4/22,8798,8942,17740
2012/4/23,5788,7438,13226
2012/4/24,5091,6729,11820
2012/4/25,5257,6689,11946
2012/4/26,5180,6429,11609
2012/4/27,7300,8693,15993
2012/4/28,7795,9006,16801
2012/4/29,8818,8746,17564
2012/4/30,6136,7569,13705
2012/5/1,6180,7250,13430
2012/5/2,4897,6662,11559
2012/5/3,4780,6339,11119
2012/5/4,7111,8794,15905
2012/5/5,7576,8426,16002
2012/5/6,9233,9754,18987
2012/5/7,5546,7476,13022
2012/5/8,4735,6685,11420
2012/5/9,5448,6732,12180
2012/5/10,5346,6692,12038
2012/5/11,8685,10489,19174
2012/5/12,9113,10186,19299
2012/5/13,10445,9972,20417
2012/5/14,6198,7727,13925
2012/5/15,4552,6934,11486
2012/5/16,5206,6716,11922
2012/5/17,5235,6265,11500
2012/5/18,7430,8680,16110
2012/5/19,7621,7985,15606
2012/5/20,7820,8571,16391
2012/5/21,4947,7011,11958
2012/5/22,4630,6373,11003
2012/5/23,4824,6540,11364
2012/5/24,4885,6445,11330
2012/5/25,7620,9060,16680
2012/5/26,7523,8314,15837
2012/5/27,8435,8943,17378
2012/5/28,4969,6998,11967
2012/5/29,4343,6312,10655
2012/5/30,5035,6405,11440
2012/5/31,4594,6234,10828
2012/6/1,7301,8820,16121
2012/6/2,7248,7691,14939
2012/6/3,7954,8503,16457
2012/6/4,5036,6634,11670
2012/6/5,4581,6220,10801
2012/6/6,5064,6601,11665
2012/6/7,4913,6447,11360
2012/6/8,7796,8952,16748
2012/6/9,8208,8226,16434
2012/6/10,8570,8808,17378
2012/6/11,5612,7069,12681
2012/6/12,3470,4573,8043
2012/6/13,4663,5938,10601
2012/6/14,5032,5963,10995
2012/6/15,7512,8002,15514
2012/6/16,7016,7470,14486
2012/6/17,7388,8299,15687
2012/6/18,5298,6810,12108
2012/6/19,4415,5683,10098
2012/6/20,3151,4072,7223
2012/6/21,4343,5345,9688
2012/6/22,7688,8707,16395
2012/6/23,6486,7127,13613
2012/6/24,8350,8402,16752
2012/6/25,6095,7503,13598
2012/6/26,5478,6889,12367
2012/6/27,5558,6947,12505
2012/6/28,5445,6669,12114
2012/6/29,7479,8770,16249
2012/6/30,7542,7805,15347
2012/7/1,7710,7664,15374
2012/7/2,5976,6999,12975
2012/7/3,5785,6614,12399
2012/7/4,5582,7013,12595
2012/7/5,5868,6820,12688
2012/7/6,7444,8137,15581
2012/7/7,7784,8184,15968
2012/7/8,8823,8768,17591
2012/7/9,7002,7844,14846
2012/7/10,7188,6824,14012
2012/7/11,7352,7021,14373
2012/7/12,7197,7016,14213
2012/7/13,8977,8539,17516
2012/7/14,8460,8332,16792
2012/7/15,8845,8360,17205
2012/7/16,7725,7581,15306
2012/7/17,7204,6830,14034
2012/7/18,6066,6913,12979
2012/7/19,5558,6713,12271
2012/7/20,7215,8020,15235
2012/7/21,7270,7634,14904
2012/7/22,8175,7974,16149
2012/7/23,6247,7143,13390
2012/7/24,6876,6649,13525
2012/7/25,7018,6655,13673
2012/7/26,5661,6608,12269
2012/7/27,7587,8043,15630
2012/7/28,7569,8031,15600
2012/7/29,7643,7744,15387
2012/7/30,6114,7824,13938
2012/7/31,4617,6151,10768
2012/8/1,3873,5305,9178
2012/8/2,695,893,1588
2012/8/3,6460,7671,14131
2012/8/4,7197,7829,15026
2012/8/5,8007,7820,15827
2012/8/6,6392,7881,14273
2012/8/7,6400,7194,13594
2012/8/8,7521,7050,14571
2012/8/9,7612,7277,14889
2012/8/10,9825,9133,18958
2012/8/11,8722,8218,16940
2012/8/12,9433,8936,18369
2012/8/13,8128,7841,15969
2012/8/14,7716,7497,15213
2012/8/15,7554,7504,15058
2012/8/16,6371,7046,13417
2012/8/17,8935,8548,17483
2012/8/18,8581,8160,16741
2012/8/19,8930,8488,17418
2012/8/20,6737,7944,14681
2012/8/21,6409,7832,14241
2012/8/22,6233,7558,13791
2012/8/23,5127,5842,10969
2012/8/24,6759,6639,13398
2012/8/25,7000,6903,13903
2012/8/26,7709,7413,15122
2012/8/27,6433,7378,13811
2012/8/28,5422,6739,12161
2012/8/29,5671,6371,12042
2012/8/30,5493,7238,12731
2012/8/31,6653,8122,14775
2012/9/1,7769,7820,15589
2012/9/2,7605,7534,15139
2012/9/3,5919,7418,13337
2012/9/4,5018,6848,11866
2012/9/5,5120,7183,12303
2012/9/6,6121,7222,13343
2012/9/7,9023,8881,17904
2012/9/8,8580,8137,16717
2012/9/9,8815,8117,16932
2012/9/10,7651,7279,14930
2012/9/11,7336,7302,14638
2012/9/12,7419,7071,14490
2012/9/13,7346,7169,14515
2012/9/14,9050,9019,18069
2012/9/15,7486,7617,15103
2012/9/16,9562,8556,18118
2012/9/17,7634,7391,15025
2012/9/18,6863,6681,13544
2012/9/19,7155,6796,13951
2012/9/20,7472,6873,14345
2012/9/21,10166,9653,19819
2012/9/22,8492,8433,16925
2012/9/23,9556,9174,18730
2012/9/24,7447,7170,14617
2012/9/25,6841,6645,13486
2012/9/26,4958,6963,11921
2012/9/27,5804,7044,12848
2012/9/28,8784,10278,19062
2012/9/29,7655,8790,16445
2012/9/30,10496,9227,19723
2012/10/1,6615,8142,14757
2012/10/2,5152,6864,12016
2012/10/3,5347,6859,12206
2012/10/4,5366,7133,12499
2012/10/5,8146,9452,17598
2012/10/6,7806,8291,16097
2012/10/7,8762,8955,17717
2012/10/8,5958,7750,13708
2012/10/9,7922,8106,16028
2012/10/10,10197,9059,19256
2012/10/11,6274,7357,13631
2012/10/12,8225,10028,18253
2012/10/13,8015,8792,16807
2012/10/14,9946,9878,19824
2012/10/15,5508,7416,12924
2012/10/16,4727,6846,11573
2012/10/17,5304,6936,12240
2012/10/18,5606,6839,12445
2012/10/19,8344,9970,18314
2012/10/20,8652,9454,18106
2012/10/21,9294,9255,18549
2012/10/22,5411,7401,12812
2012/10/23,4560,6705,11265
2012/10/24,4899,7134,12033
2012/10/25,4998,6946,11944
2012/10/26,8125,10020,18145
2012/10/27,8723,9824,18547
2012/10/28,9270,9158,18428
2012/10/29,5225,7480,12705
2012/10/30,5129,6424,11553
2012/10/31,4949,6446,11395
2012/11/1,4633,6589,11222
2012/11/2,7614,9205,16819
2012/11/3,7375,7905,15280
2012/11/4,8420,8844,17264
2012/11/5,5676,7391,13067
2012/11/6,5132,6662,11794
2012/11/7,5606,7237,12843
2012/11/8,5028,7034,12062
2012/11/9,7930,9911,17841
2012/11/10,8436,9219,17655
2012/11/11,9651,9857,19508
2012/11/12,6133,8010,14143
2012/11/13,5230,6980,12210
2012/11/14,5864,7034,12898
2012/11/15,6098,7184,13282
2012/11/16,8432,10150,18582
2012/11/17,7689,8198,15887
2012/11/18,8958,8666,17624
2012/11/19,5914,7438,13352
2012/11/20,5235,6800,12035
2012/11/21,4725,6896,11621
2012/11/22,4744,6460,11204
2012/11/23,7148,9348,16496
2012/11/24,7656,8095,15751
2012/11/25,9620,9301,18921
2012/11/26,4752,6818,11570
2012/11/27,4060,6101,10161
2012/11/28,4348,6490,10838
2012/11/29,4607,6330,10937
2012/11/30,7658,9362,17020
2012/12/1,7171,7927,15098
2012/12/2,8645,8704,17349
2012/12/3,5487,7332,12819
2012/12/4,4941,6753,11694
2012/12/5,4343,6346,10689
2012/12/6,5148,7053,12201
2012/12/7,8144,9756,17900
2012/12/8,7952,8715,16667
2012/12/9,9248,9558,18806
2012/12/10,5484,7631,13115
2012/12/11,5197,6822,12019
2012/12/12,5449,6950,12399
2012/12/13,5744,6985,12729
2012/12/14,8457,10268,18725
2012/12/15,8794,9080,17874
2012/12/16,9466,9901,19367
2012/12/17,5627,7592,13219
2012/12/18,4301,6441,10742
2012/12/19,4736,6689,11425
2012/12/20,4968,6878,11846
2012/12/21,6912,8502,15414
2012/12/22,6856,8507,15363
2012/12/23,8069,8714,16783
2012/12/24,5533,7630,13163
2012/12/25,5940,7090,13030
2012/12/26,7287,6982,14269
2012/12/27,7687,6849,14536
2012/12/28,9569,10090,19659
2012/12/29,8516,9056,17572
2012/12/30,7182,7012,14194
2012/12/31,9531,7867,17398
2013/1/1,8336,9615,17951
2013/1/2,5639,7561,13200
2013/1/3,4889,6609,11498
2013/1/4,7110,8945,16055
2013/1/5,6308,6796,13104
2013/1/6,7392,7830,15222
2013/1/7,5539,7242,12781
2013/1/8,4480,6447,10927
2013/1/9,5150,6422,11572
2013/1/10,5533,6626,12159
2013/1/11,7506,8973,16479
2013/1/12,6903,7243,14146
2013/1/13,7146,7671,14817
2013/1/14,5975,7422,13397
2013/1/15,5442,6869,12311
2013/1/16,5240,6952,12192
2013/1/17,5077,7050,12127
2013/1/18,8180,9313,17493
2013/1/19,7700,8222,15922
2013/1/20,8134,8254,16388
2013/1/21,6356,7613,13969
2013/1/22,5838,7205,13043
2013/1/23,6002,7364,13366
2013/1/24,5958,7153,13111
2013/1/25,7591,8693,16284
2013/1/26,7189,7711,14900
2013/1/27,7800,7848,15648
2013/1/28,6380,7557,13937
2013/1/29,5828,6910,12738
2013/1/30,6196,7258,13454
2013/1/31,6030,7042,13072
2013/2/1,7346,8033,15379
2013/2/2,7035,7218,14253
2013/2/3,6815,6891,13706
2013/2/4,6667,6902,13569
2013/2/5,6369,6724,13093
2013/2/6,6869,7361,14230
2013/2/7,6819,7010,13829
2013/2/8,7486,7894,15380
2013/2/9,5150,5837,10987
2013/2/10,7534,7370,14904
2013/2/11,8592,8188,16780
2013/2/12,9496,8923,18419
2013/2/13,9810,8973,18783
2013/2/14,9886,9204,19090
2013/2/15,8793,8207,17000
2013/2/16,8736,8305,17041
2013/2/17,8125,7654,15779
2013/2/18,6270,6911,13181
2013/2/19,5802,6204,12006
2013/2/20,7382,6442,13824
2013/2/21,5056,6302,11358
2013/2/22,5657,7439,13096
2013/2/23,7171,8485,15656
2013/2/24,9474,8706,18180
2013/2/25,6400,7264,13664
2013/2/26,5468,6757,12225
2013/2/27,7660,8779,16439
2013/2/28,9866,9490,19356
2013/3/1,8202,9564,17766
2013/3/2,9394,9776,19170
2013/3/3,10762,9316,20078
2013/3/4,6211,6965,13176
2013/3/5,6495,7017,13512
2013/3/6,6347,7224,13571
2013/3/7,6147,6991,13138
2013/3/8,9312,9533,18845
2013/3/9,10380,9942,20322
2013/3/10,10496,10153,20649
2013/3/11,5799,6775,12574
2013/3/12,5017,6450,11467
2013/3/13,4996,6269,11265
2013/3/14,5147,6373,11520
2013/3/15,7844,9631,17475
2013/3/16,8389,8821,17210
2013/3/17,9195,9400,18595
2013/3/18,6034,8126,14160
2013/3/19,5217,6931,12148
2013/3/20,5093,7204,12297
2013/3/21,5154,6876,12030
2013/3/22,8017,9571,17588
2013/3/23,7774,8290,16064
2013/3/24,8477,8912,17389
2013/3/25,5553,7625,13178
2013/3/26,4725,6822,11547
2013/3/27,4961,7000,11961
2013/3/28,5381,7304,12685
2013/3/29,9598,9138,18736
2013/3/30,8674,8388,17062
2013/3/31,8778,8493,17271
2013/4/1,7537,7207,14744
2013/4/2,7709,7715,15424
2013/4/3,11013,10826,21839
2013/4/4,8299,8312,16611
2013/4/5,8204,7498,15702
2013/4/6,8487,7615,16102
2013/4/7,10581,9414,19995
2013/4/8,8472,8363,16835
2013/4/9,6951,6638,13589
2013/4/10,7142,6837,13979
2013/4/11,7204,6956,14160
2013/4/12,9257,8593,17850
2013/4/13,8810,8386,17196
2013/4/14,8430,8781,17211
2013/4/15,7591,7588,15179
2013/4/16,7229,6224,13453
2013/4/17,7340,6733,14073
2013/4/18,7838,7279,15117
2013/4/19,10069,9673,19742
2013/4/20,8025,8064,16089
2013/4/21,9809,9567,19376
2013/4/22,6272,7408,13680
2013/4/23,7259,6833,14092
2013/4/24,7577,7239,14816
2013/4/25,7529,6976,14505
2013/4/26,10151,9419,19570
2013/4/27,8828,9023,17851
2013/4/28,10320,9722,20042
2013/4/29,8046,7633,15679
2013/4/30,7480,7136,14616
2013/5/1,7045,6848,13893
2013/5/2,7444,6943,14387
2013/5/3,9841,9516,19357
2013/5/4,8762,8979,17741
2013/5/5,10133,9812,19945
2013/5/6,7963,8142,16105
2013/5/7,7411,7368,14779
2013/5/8,7448,7138,14586
2013/5/9,7772,7294,15066
2013/5/10,11060,10859,21919
2013/5/11,7674,8260,15934
2013/5/12,10092,9013,19105
2013/5/13,8309,7868,16177
2013/5/14,7223,6898,14121
2013/5/15,7410,6996,14406
2013/5/16,7458,6790,14248
2013/5/17,9847,9474,19321
2013/5/18,9190,9207,18397
2013/5/19,9304,8911,18215
2013/5/20,7681,7547,15228
2013/5/21,6595,6289,12884
2013/5/22,7206,6517,13723
2013/5/23,7536,6791,14327
2013/5/24,9925,9451,19376
2013/5/25,9590,9311,18901
2013/5/26,10082,9622,19704
2013/5/27,7857,7599,15456
2013/5/28,7160,7241,14401
2013/5/29,7152,6951,14103
2013/5/30,7508,6864,14372
2013/5/31,10053,9486,19539
2013/6/1,8594,8594,17188
2013/6/2,9082,8880,17962
2013/6/3,7703,7597,15300
2013/6/4,6980,6762,13742
2013/6/5,7067,6771,13838
2013/6/6,7540,7067,14607
2013/6/7,10386,9736,20122
2013/6/8,8609,8468,17077
2013/6/9,9652,9454,19106
2013/6/10,8045,7731,15776
2013/6/11,8747,8703,17450
2013/6/12,7191,7012,14203
2013/6/13,8095,7457,15552
2013/6/14,9227,8890,18117
2013/6/15,8918,8537,17455
2013/6/16,9429,9348,18777
2013/6/17,7842,7874,15716
2013/6/18,7172,6951,14123
2013/6/19,7807,7124,14931
2013/6/20,7604,7053,14657
2013/6/21,9701,8941,18642
2013/6/22,8111,8187,16298
2013/6/23,8449,8864,17313
2013/6/24,7904,7885,15789
2013/6/25,7131,7010,14141
2013/6/26,7749,7491,15240
2013/6/27,7413,7350,14763
2013/6/28,10439,9843,20282
2013/6/29,8572,8383,16955
2013/6/30,8315,8089,16404
2013/7/1,7669,7407,15076
2013/7/2,7158,7006,14164
2013/7/3,7530,7273,14803
2013/7/4,7738,7346,15084
2013/7/5,9413,8947,18360
2013/7/6,8527,8413,16940
2013/7/7,9169,8813,17982
2013/7/8,7976,8001,15977
2013/7/9,7264,7096,14360
2013/7/10,7803,7326,15129
2013/7/11,7593,7392,14985
2013/7/12,6945,7164,14109
2013/7/13,846,1152,1998
2013/7/14,8806,8239,17045
2013/7/15,7756,7416,15172
2013/7/16,7490,6947,14437
2013/7/17,7987,7734,15721
2013/7/18,7410,7145,14555
2013/7/19,9003,8630,17633
2013/7/20,8727,8404,17131
2013/7/21,9274,9412,18686
2013/7/22,7978,7516,15494
2013/7/23,7379,6961,14340
2013/7/24,7564,7185,14749
2013/7/25,7799,7092,14891
2013/7/26,8837,8518,17355
2013/7/27,8882,8494,17376
2013/7/28,8925,8991,17916
2013/7/29,8115,7797,15912
2013/7/30,7393,7288,14681
2013/7/31,7605,7615,15220
2013/8/1,7793,7595,15388
2013/8/2,9037,9006,18043
2013/8/3,8865,8772,17637
2013/8/4,9321,8850,18171
2013/8/5,8146,7964,16110
2013/8/6,7796,7661,15457
2013/8/7,7820,7640,15460
2013/8/8,7871,7735,15606
2013/8/9,9480,9038,18518
2013/8/10,9171,8707,17878
2013/8/11,9940,10001,19941
2013/8/12,8582,8183,16765
2013/8/13,8064,7767,15831
2013/8/14,8160,7763,15923
2013/8/15,7660,7639,15299
2013/8/16,9439,9075,18514
2013/8/17,8691,8155,16846
2013/8/18,8917,8703,17620
2013/8/19,8362,8105,16467
2013/8/20,6709,7002,13711
2013/8/21,4248,4174,8422
2013/8/22,5734,5430,11164
2013/8/23,8892,8656,17548
2013/8/24,8265,7773,16038
2013/8/25,8719,8760,17479
2013/8/26,8371,8067,16438
2013/8/27,7763,7519,15282
2013/8/28,7469,7282,14751
2013/8/29,5470,5181,10651
2013/8/30,8378,8289,16667
2013/8/31,6678,6546,13224
2013/9/1,6845,6501,13346
2013/9/2,7841,7218,15059
2013/9/3,7684,6833,14517
2013/9/4,7512,6798,14310
2013/9/5,7662,7037,14699
2013/9/6,9706,9097,18803
2013/9/7,9093,8998,18091
2013/9/8,9692,8998,18690
2013/9/9,8025,7701,15726
2013/9/10,7573,7546,15119
2013/9/11,7717,7497,15214
2013/9/12,7728,7827,15555
2013/9/13,8377,8506,16883
2013/9/14,8875,8714,17589
2013/9/15,9320,8821,18141
2013/9/16,7903,7844,15747
2013/9/17,7395,7196,14591
2013/9/18,10562,11023,21585
2013/9/19,8325,9418,17743
2013/9/20,8472,7982,16454
2013/9/21,6147,5767,11914
2013/9/22,10295,8836,19131
2013/9/23,8322,7830,16152
2013/9/24,7135,6955,14090
2013/9/25,7558,7176,14734
2013/9/26,7626,7071,14697
2013/9/27,9717,9589,19306
2013/9/28,8874,8702,17576
2013/9/29,9647,8979,18626
2013/9/30,8195,7660,15855
2013/10/1,7077,6947,14024
2013/10/2,7534,7635,15169
2013/10/3,7651,7118,14769
2013/10/4,9815,9769,19584
2013/10/5,7390,7549,14939
2013/10/6,8252,7855,16107
2013/10/7,7382,7592,14974
2013/10/8,6965,6970,13935
2013/10/9,9308,8774,18082
2013/10/10,8687,8604,17291
2013/10/11,8505,9475,17980
2013/10/12,8704,8766,17470
2013/10/13,10612,9868,20480
2013/10/14,8045,7761,15806
2013/10/15,7136,6597,13733
2013/10/16,7430,7156,14586
2013/10/17,7669,7235,14904
2013/10/18,10208,9968,20176
2013/10/19,9643,9683,19326
2013/10/20,10695,9965,20660
2013/10/21,7814,7571,15385
2013/10/22,7269,7028,14297
2013/10/23,7358,7035,14393
2013/10/24,7593,7191,14784
2013/10/25,10058,10079,20137
2013/10/26,9246,9123,18369
2013/10/27,10373,9858,20231
2013/10/28,8141,7814,15955
2013/10/29,7110,7439,14549
2013/10/30,7366,7440,14806
2013/10/31,7734,7136,14870
2013/11/1,9725,9721,19446
2013/11/2,8660,8572,17232
2013/11/3,9261,9019,18280
2013/11/4,7848,7577,15425
2013/11/5,7293,6932,14225
2013/11/6,7287,7265,14552
2013/11/7,7948,7573,15521
2013/11/8,10423,10409,20832
2013/11/9,9958,9932,19890
2013/11/10,10904,10310,21214
2013/11/11,8284,7871,16155
2013/11/12,7487,7145,14632
2013/11/13,7569,7286,14855
2013/11/14,7996,7647,15643
2013/11/15,10688,10453,21141
2013/11/16,9845,9302,19147
2013/11/17,10502,9925,20427
2013/11/18,8178,7832,16010
2013/11/19,7387,7115,14502
2013/11/20,7469,7427,14896
2013/11/21,7650,7450,15100
2013/11/22,9806,10305,20111
2013/11/23,9185,8956,18141
2013/11/24,10475,9656,20131
2013/11/25,8017,7577,15594
2013/11/26,7319,6875,14194
2013/11/27,7392,7037,14429
2013/11/28,7523,6833,14356
2013/11/29,10215,9974,20189
2013/11/30,8936,8940,17876
2013/12/1,9796,9540,19336
2013/12/2,8149,7743,15892
2013/12/3,7132,6916,14048
2013/12/4,7549,7105,14654
2013/12/5,7688,7243,14931
2013/12/6,10479,10113,20592
2013/12/7,9997,9703,19700
2013/12/8,10604,10150,20754
2013/12/9,8018,7600,15618
2013/12/10,7264,6567,13831
2013/12/11,7297,7857,15154
2013/12/12,7820,7895,15715
2013/12/13,10230,10343,20573
2013/12/14,9420,9419,18839
2013/12/15,9305,8873,18178
2013/12/16,7959,7486,15445
2013/12/17,6332,6010,12342
2013/12/18,6985,6613,13598
2013/12/19,7522,6894,14416
2013/12/20,9967,9817,19784
2013/12/21,8797,8757,17554
2013/12/22,9789,9284,19073
2013/12/23,7993,7738,15731
2013/12/24,7239,6879,14118
2013/12/25,7651,7399,15050
2013/12/26,7706,6813,14519
2013/12/27,9670,9877,19547
2013/12/28,8180,8552,16732
2013/12/29,9002,8818,17820
2013/12/30,7529,7108,14637
2013/12/31,10857,9026,19883
2014/1/1,7995,9091,17086
2014/1/2,7720,7551,15271
2014/1/3,9392,8876,18268
2014/1/4,7517,7232,14749
2014/1/5,8590,8383,16973
2014/1/6,7715,7242,14957
2014/1/7,7226,6724,13950
2014/1/8,7180,6682,13862
2014/1/9,7257,6604,13861
2014/1/10,9428,9092,18520
2014/1/11,8149,7960,16109
2014/1/12,8558,8493,17051
2014/1/13,7744,7442,15186
2014/1/14,6753,6326,13079
2014/1/15,6684,6857,13541
2014/1/16,7725,7006,14731
2014/1/17,9111,9129,18240
2014/1/18,8079,7839,15918
2014/1/19,8593,8434,17027
2014/1/20,9390,9333,18723
2014/1/21,7517,7209,14726
2014/1/22,7576,7421,14997
2014/1/23,7299,7675,14974
2014/1/24,8899,8570,17469
2014/1/25,7645,7320,14965
2014/1/26,7325,7484,14809
2014/1/27,7886,7812,15698
2014/1/28,8244,8390,16634
2014/1/29,8457,8842,17299
2014/1/30,5662,6283,11945
2014/1/31,8197,8003,16200
2014/2/1,9232,9057,18289
2014/2/2,10221,9653,19874
2014/2/3,10260,9442,19702
2014/2/4,9057,8873,17930
2014/2/5,8030,7790,15820
2014/2/6,8373,8100,16473
2014/2/7,9391,8994,18385
2014/2/8,8737,8023,16760
2014/2/9,6992,7140,14132
2014/2/10,7529,7382,14911
2014/2/11,7345,7013,14358
2014/2/12,5798,7100,12898
2014/2/13,5822,7234,13056
2014/2/14,7900,9320,17220
2014/2/15,8041,8080,16121
2014/2/16,9470,9108,18578
2014/2/17,7774,7805,15579
2014/2/18,7309,7392,14701
2014/2/19,6674,6506,13180
2014/2/20,7367,7353,14720
2014/2/21,9841,9678,19519
2014/2/22,8820,8650,17470
2014/2/23,9637,9489,19126
2014/2/24,8214,7927,16141
2014/2/25,7257,7132,14389
2014/2/26,7788,7457,15245
2014/2/27,10473,10613,21086
2014/2/28,9682,9681,19363
2014/3/1,8748,8667,17415
2014/3/2,10169,9614,19783
2014/3/3,7955,7339,15294
2014/3/4,7167,6852,14019
2014/3/5,7397,7260,14657
2014/3/6,5659,7072,12731
2014/3/7,8163,9689,17852
2014/3/8,8231,8593,16824
2014/3/9,9173,10107,19280
2014/3/10,8053,8050,16103
2014/3/11,7559,7332,14891
2014/3/12,7441,7111,14552
2014/3/13,7471,6793,14264
2014/3/14,10439,10360,20799
2014/3/15,9606,9241,18847
2014/3/16,10248,10192,20440
2014/3/17,8228,8324,16552
2014/3/18,7648,7566,15214
2014/3/19,7789,7338,15127
2014/3/20,7848,7373,15221
2014/3/21,9775,9724,19499
2014/3/22,8858,8348,17206
2014/3/23,9442,9406,18848
2014/3/24,7939,7724,15663
2014/3/25,7516,7352,14868
2014/3/26,7613,7280,14893
2014/3/27,7575,7236,14811
2014/3/28,9813,9637,19450
2014/3/29,9156,9070,18226
2014/3/30,9850,9763,19613
2014/3/31,8490,7992,16482
2014/4/1,7428,7322,14750
2014/4/2,8420,8153,16573
2014/4/3,10071,10425,20496
2014/4/4,10104,10051,20155
2014/4/5,8848,8201,17049
2014/4/6,11990,11080,23070
2014/4/7,8136,7779,15915
